haploblock_id	chrom	start	end	n_snps	n_clusters	hash_length	cluster_diff_score
chr17_57725259_57765504	chr17	57725259	57765504			20	
chr17_57765504_57789679	chr17	57765504	57789679			20	
chr17_57789679_57824366	chr17	57789679	57824366			20	
chr17_57824366_57860652	chr17	57824366	57860652			20	
chr17_57860652_57913855	chr17	57860652	57913855			20	
chr17_57913855_57939469	chr17	57913855	57939469			20	
chr17_57939469_58055871	chr17	57939469	58055871			20	
chr17_58055871_58102121	chr17	58055871	58102121			20	
chr17_58102121_58167832	chr17	58102121	58167832			20	
chr17_58167832_58192586	chr17	58167832	58192586			20	
chr17_58192586_58279141	chr17	58192586	58279141			20	
chr17_58279141_58344345	chr17	58279141	58344345			20	
chr17_58344345_59128103	chr17	58344345	59128103			20	
chr17_59128103_59284833	chr17	59128103	59284833			20	
chr17_59284833_59347284	chr17	59284833	59347284			20	
chr17_59347284_59412418	chr17	59347284	59412418			20	
chr17_59412418_59443842	chr17	59412418	59443842			20	
chr17_59443842_59972978	chr17	59443842	59972978			20	
chr17_59972978_60155018	chr17	59972978	60155018			20	
chr17_60155018_60422903	chr17	60155018	60422903			20	
chr17_60422903_60578412	chr17	60422903	60578412			20	
chr17_60578412_60710617	chr17	60578412	60710617			20	
chr17_60710617_61235096	chr17	60710617	61235096			20	
chr17_61235096_61268018	chr17	61235096	61268018			20	
chr17_61268018_61297264	chr17	61268018	61297264			20	
chr17_61297264_61353043	chr17	61297264	61353043			20	
chr17_61353043_61392694	chr17	61353043	61392694			20	
chr17_61392694_61422156	chr17	61392694	61422156			20	
chr17_61422156_61457930	chr17	61422156	61457930			20	
chr17_61457930_61472242	chr17	61457930	61472242			20	
chr17_61472242_61507274	chr17	61472242	61507274			20	
chr17_61507274_61572492	chr17	61507274	61572492			20	
chr17_61572492_61821345	chr17	61572492	61821345			20	
chr17_61821345_62113012	chr17	61821345	62113012			20	
chr17_62113012_62148337	chr17	62113012	62148337			20	
chr17_62148337_62210146	chr17	62148337	62210146			20	
chr17_62210146_62338475	chr17	62210146	62338475			20	
chr17_62338475_62365179	chr17	62338475	62365179			20	
chr17_62365179_62459617	chr17	62365179	62459617			20	
chr17_62459617_62715499	chr17	62459617	62715499			20	
chr17_62715499_62806754	chr17	62715499	62806754			20	
chr17_62806754_62828363	chr17	62806754	62828363			20	
chr17_62828363_62852855	chr17	62828363	62852855			20	
chr17_62852855_62923704	chr17	62852855	62923704			20	
chr17_62923704_63465817	chr17	62923704	63465817			20	
chr17_63465817_63498888	chr17	63465817	63498888			20	
chr17_63498888_63918780	chr17	63498888	63918780			20	
chr17_63918780_63945768	chr17	63918780	63945768			20	
chr17_63945768_63991735	chr17	63945768	63991735			20	
chr17_63991735_64031763	chr17	63991735	64031763			20	
chr17_64031763_64135136	chr17	64031763	64135136			20	
chr17_64135136_64185466	chr17	64135136	64185466			20	
chr17_64185466_64285550	chr17	64185466	64285550			20	
chr17_64285550_64338491	chr17	64285550	64338491			20	
chr17_64338491_64388020	chr17	64338491	64388020			20	
chr17_64388020_64446279	chr17	64388020	64446279			20	
chr17_64446279_64660392	chr17	64446279	64660392			20	
chr17_64660392_64816682	chr17	64660392	64816682			20	
chr17_64816682_64954736	chr17	64816682	64954736			20	
chr17_64954736_65006670	chr17	64954736	65006670			20	
chr17_65006670_65065821	chr17	65006670	65065821			20	
chr17_65065821_65074311	chr17	65065821	65074311			20	
chr17_65074311_65103564	chr17	65074311	65103564			20	
chr17_65103564_65149278	chr17	65103564	65149278			20	
chr17_65149278_65250160	chr17	65149278	65250160			20	
chr17_65250160_65356136	chr17	65250160	65356136			20	
chr17_65356136_65439024	chr17	65356136	65439024			20	
chr17_65439024_65465806	chr17	65439024	65465806			20	
chr17_65465806_65517348	chr17	65465806	65517348			20	
chr17_65517348_65553807	chr17	65517348	65553807			20	
chr17_65553807_65573726	chr17	65553807	65573726			20	
chr17_65573726_65633120	chr17	65573726	65633120			20	
chr17_65633120_65711008	chr17	65633120	65711008			20	
chr17_65711008_65789499	chr17	65711008	65789499			20	
chr17_65789499_65881065	chr17	65789499	65881065			20	
chr17_65881065_66130502	chr17	65881065	66130502			20	
chr17_66130502_66211856	chr17	66130502	66211856			20	
chr17_66211856_66254506	chr17	66211856	66254506			20	
chr17_66254506_66336857	chr17	66254506	66336857			20	
chr17_66336857_66415296	chr17	66336857	66415296			20	
chr17_66415296_66440496	chr17	66415296	66440496			20	
chr17_66440496_66550126	chr17	66440496	66550126			20	
chr17_66550126_66608480	chr17	66550126	66608480			20	
chr17_66608480_66625644	chr17	66608480	66625644			20	
chr17_66625644_66675262	chr17	66625644	66675262			20	
chr17_66675262_66720279	chr17	66675262	66720279			20	
chr17_66720279_66752313	chr17	66720279	66752313			20	
chr17_66752313_66785651	chr17	66752313	66785651			20	
chr17_66785651_66804434	chr17	66785651	66804434			20	
chr17_66804434_66862253	chr17	66804434	66862253			20	
chr17_66862253_66894949	chr17	66862253	66894949			20	
chr17_66894949_66909955	chr17	66894949	66909955			20	
chr17_66909955_66945754	chr17	66909955	66945754			20	
chr17_66945754_66959905	chr17	66945754	66959905			20	
chr17_66959905_66996411	chr17	66959905	66996411			20	
chr17_66996411_67025568	chr17	66996411	67025568			20	
chr17_67025568_67330003	chr17	67025568	67330003			20	
chr17_67330003_67370946	chr17	67330003	67370946			20	
chr17_67370946_67402859	chr17	67370946	67402859			20	
chr17_67402859_67442061	chr17	67402859	67442061			20	
chr17_67442061_67462903	chr17	67442061	67462903			20	
chr17_67462903_67486833	chr17	67462903	67486833			20	
chr17_67486833_67512697	chr17	67486833	67512697			20	
chr17_67512697_67586853	chr17	67512697	67586853			20	
chr17_67586853_67637075	chr17	67586853	67637075			20	
chr17_67637075_67680693	chr17	67637075	67680693			20	
chr17_67680693_67706035	chr17	67680693	67706035			20	
chr17_67706035_67764840	chr17	67706035	67764840			20	
chr17_67764840_67810037	chr17	67764840	67810037			20	
chr17_67810037_68013018	chr17	67810037	68013018			20	
chr17_68013018_68146575	chr17	68013018	68146575			20	
chr17_68146575_68219164	chr17	68146575	68219164			20	
chr17_68219164_68310043	chr17	68219164	68310043			20	
chr17_68310043_68337778	chr17	68310043	68337778			20	
chr17_68337778_68368212	chr17	68337778	68368212			20	
chr17_68368212_68380154	chr17	68368212	68380154			20	
chr17_68380154_68431103	chr17	68380154	68431103			20	
chr17_68431103_68470836	chr17	68431103	68470836			20	
chr17_68470836_68512102	chr17	68470836	68512102			20	
chr17_68512102_68563956	chr17	68512102	68563956			20	
chr17_68563956_68677651	chr17	68563956	68677651			20	
chr17_68677651_68714934	chr17	68677651	68714934			20	
chr17_68714934_68756820	chr17	68714934	68756820			20	
chr17_68756820_68817240	chr17	68756820	68817240			20	
chr17_68817240_68908611	chr17	68817240	68908611			20	
chr17_68908611_68929782	chr17	68908611	68929782			20	
chr17_68929782_68971941	chr17	68929782	68971941			20	
chr17_68971941_69065757	chr17	68971941	69065757			20	
chr17_69065757_69223562	chr17	69065757	69223562			20	
chr17_69223562_69327640	chr17	69223562	69327640			20	
chr17_69327640_69371051	chr17	69327640	69371051			20	
chr17_69371051_69452758	chr17	69371051	69452758			20	
chr17_69452758_69466658	chr17	69452758	69466658			20	
chr17_69466658_69486212	chr17	69466658	69486212			20	
chr17_69486212_69532472	chr17	69486212	69532472			20	
chr17_69532472_69637031	chr17	69532472	69637031			20	
chr17_69637031_69781659	chr17	69637031	69781659			20	
chr17_69781659_69862246	chr17	69781659	69862246			20	
chr17_69862246_69968790	chr17	69862246	69968790			20	
chr17_69968790_70038583	chr17	69968790	70038583			20	
chr17_70038583_70106475	chr17	70038583	70106475			20	
chr17_70106475_70183333	chr17	70106475	70183333			20	
chr17_70183333_70205139	chr17	70183333	70205139			20	
chr17_70205139_70241529	chr17	70205139	70241529			20	
chr17_70241529_70260389	chr17	70241529	70260389			20	
chr17_70260389_70345926	chr17	70260389	70345926			20	
chr17_70345926_70414099	chr17	70345926	70414099			20	
chr17_70414099_70533224	chr17	70414099	70533224			20	
chr17_70533224_70639510	chr17	70533224	70639510			20	
chr17_70639510_70717955	chr17	70639510	70717955			20	
chr17_70717955_70743189	chr17	70717955	70743189			20	
chr17_70743189_70835922	chr17	70743189	70835922			20	
chr17_70835922_70886730	chr17	70835922	70886730			20	
chr17_70886730_70894428	chr17	70886730	70894428			20	
chr17_70894428_70981803	chr17	70894428	70981803			20	
chr17_70981803_71012925	chr17	70981803	71012925			20	
chr17_71012925_71069785	chr17	71012925	71069785			20	
chr17_71069785_71107617	chr17	71069785	71107617			20	
chr17_71107617_71164744	chr17	71107617	71164744			20	
chr17_71164744_71248151	chr17	71164744	71248151			20	
chr17_71248151_71311283	chr17	71248151	71311283			20	
chr17_71311283_71332878	chr17	71311283	71332878			20	
chr17_71332878_71350600	chr17	71332878	71350600			20	
chr17_71350600_71391090	chr17	71350600	71391090			20	
chr17_71391090_71462885	chr17	71391090	71462885			20	
chr17_71462885_71474332	chr17	71462885	71474332			20	
chr17_71474332_71506510	chr17	71474332	71506510			20	
chr17_71506510_71548412	chr17	71506510	71548412			20	
chr17_71548412_71688696	chr17	71548412	71688696			20	
chr17_71688696_71793167	chr17	71688696	71793167			20	
chr17_71793167_71827097	chr17	71793167	71827097			20	
chr17_71827097_71861548	chr17	71827097	71861548			20	
chr17_71861548_72018194	chr17	71861548	72018194			20	
chr17_72018194_72046913	chr17	72018194	72046913			20	
chr17_72046913_72057347	chr17	72046913	72057347			20	
chr17_72057347_72152057	chr17	72057347	72152057			20	
chr17_72152057_72180132	chr17	72152057	72180132			20	
chr17_72180132_72218857	chr17	72180132	72218857			20	
chr17_72218857_72249575	chr17	72218857	72249575			20	
chr17_72249575_72303520	chr17	72249575	72303520			20	
chr17_72303520_72322725	chr17	72303520	72322725			20	
chr17_72322725_72376638	chr17	72322725	72376638			20	
chr17_72376638_72400669	chr17	72376638	72400669			20	
chr17_72400669_72425982	chr17	72400669	72425982			20	
chr17_72425982_72436369	chr17	72425982	72436369			20	
chr17_72436369_72477330	chr17	72436369	72477330			20	
chr17_72477330_72501729	chr17	72477330	72501729			20	
chr17_72501729_72570135	chr17	72501729	72570135			20	
chr17_72570135_72580958	chr17	72570135	72580958			20	
chr17_72580958_72648893	chr17	72580958	72648893			20	
chr17_72648893_72692497	chr17	72648893	72692497			20	
chr17_72692497_72720278	chr17	72692497	72720278			20	
chr17_72720278_72750084	chr17	72720278	72750084			20	
chr17_72750084_72772826	chr17	72750084	72772826			20	
chr17_72772826_72807471	chr17	72772826	72807471			20	
chr17_72807471_72860801	chr17	72807471	72860801			20	
chr17_72860801_72913091	chr17	72860801	72913091			20	
chr17_72913091_72922257	chr17	72913091	72922257			20	
chr17_72922257_72951037	chr17	72922257	72951037			20	
chr17_72951037_73003447	chr17	72951037	73003447			20	
chr17_73003447_73045450	chr17	73003447	73045450			20	
chr17_73045450_73078461	chr17	73045450	73078461			20	
chr17_73078461_73089298	chr17	73078461	73089298			20	
chr17_73089298_73109368	chr17	73089298	73109368			20	
chr17_73109368_73125893	chr17	73109368	73125893			20	
chr17_73125893_73163647	chr17	73125893	73163647			20	
chr17_73163647_73175510	chr17	73163647	73175510			20	
chr17_73175510_73268116	chr17	73175510	73268116			20	
chr17_73268116_73299152	chr17	73268116	73299152			20	
chr17_73299152_73336082	chr17	73299152	73336082			20	
chr17_73336082_73357871	chr17	73336082	73357871			20	
chr17_73357871_73376590	chr17	73357871	73376590			20	
chr17_73376590_73424710	chr17	73376590	73424710			20	
chr17_73424710_73450111	chr17	73424710	73450111			20	
chr17_73450111_73466937	chr17	73450111	73466937			20	
chr17_73466937_73502931	chr17	73466937	73502931			20	
chr17_73502931_73522509	chr17	73502931	73522509			20	
chr17_73522509_73536278	chr17	73522509	73536278			20	
chr17_73536278_73551366	chr17	73536278	73551366			20	
chr17_73551366_73611448	chr17	73551366	73611448			20	
chr17_73611448_73658473	chr17	73611448	73658473			20	
chr17_73658473_73693241	chr17	73658473	73693241			20	
chr17_73693241_73735533	chr17	73693241	73735533			20	
chr17_73735533_73742383	chr17	73735533	73742383			20	
chr17_73742383_73763821	chr17	73742383	73763821			20	
chr17_73763821_73829384	chr17	73763821	73829384			20	
chr17_73829384_73855921	chr17	73829384	73855921			20	
chr17_73855921_73876543	chr17	73855921	73876543			20	
chr17_73876543_73945541	chr17	73876543	73945541			20	
chr17_73945541_73982904	chr17	73945541	73982904			20	
chr17_73982904_74015280	chr17	73982904	74015280			20	
chr17_74015280_74033761	chr17	74015280	74033761			20	
chr17_74033761_74053937	chr17	74033761	74053937			20	
chr17_74053937_74058585	chr17	74053937	74058585			20	
chr17_74058585_74081908	chr17	74058585	74081908			20	
chr17_74081908_74145384	chr17	74081908	74145384			20	
chr17_74145384_74172135	chr17	74145384	74172135			20	
chr17_74172135_74179276	chr17	74172135	74179276			20	
chr17_74179276_74202522	chr17	74179276	74202522			20	
chr17_74202522_74246494	chr17	74202522	74246494			20	
chr17_74246494_74263124	chr17	74246494	74263124			20	
chr17_74263124_74283369	chr17	74263124	74283369			20	
chr17_74283369_74316005	chr17	74283369	74316005			20	
chr17_74316005_74340085	chr17	74316005	74340085			20	
chr17_74340085_74369940	chr17	74340085	74369940			20	
chr17_74369940_74383701	chr17	74369940	74383701			20	
chr17_74383701_74415796	chr17	74383701	74415796			20	
chr17_74415796_74448517	chr17	74415796	74448517			20	
chr17_74448517_74481886	chr17	74448517	74481886			20	
chr17_74481886_74502295	chr17	74481886	74502295			20	
chr17_74502295_74566066	chr17	74502295	74566066			20	
chr17_74566066_74573505	chr17	74566066	74573505			20	
chr17_74573505_74613330	chr17	74573505	74613330			20	
chr17_74613330_74640510	chr17	74613330	74640510			20	
chr17_74640510_74675211	chr17	74640510	74675211			20	
chr17_74675211_74701139	chr17	74675211	74701139			20	
chr17_74701139_74746590	chr17	74701139	74746590			20	
chr17_74746590_74773600	chr17	74746590	74773600			20	
chr17_74773600_74794424	chr17	74773600	74794424			20	
chr17_74794424_74880187	chr17	74794424	74880187			20	
chr17_74880187_74934187	chr17	74880187	74934187			20	
chr17_74934187_75037283	chr17	74934187	75037283			20	
chr17_75037283_75074086	chr17	75037283	75074086			20	
chr17_75074086_75116672	chr17	75074086	75116672			20	
chr17_75116672_75285425	chr17	75116672	75285425			20	
chr17_75285425_75421263	chr17	75285425	75421263			20	
chr17_75421263_75576563	chr17	75421263	75576563			20	
chr17_75576563_75591703	chr17	75576563	75591703			20	
chr17_75591703_75717411	chr17	75591703	75717411			20	
chr17_75717411_75749446	chr17	75717411	75749446			20	
chr17_75749446_75829573	chr17	75749446	75829573			20	
chr17_75829573_75958618	chr17	75829573	75958618			20	
chr17_75958618_76030186	chr17	75958618	76030186			20	
chr17_76030186_76103159	chr17	76030186	76103159			20	
chr17_76103159_76194872	chr17	76103159	76194872			20	
chr17_76194872_76269450	chr17	76194872	76269450			20	
chr17_76269450_76320845	chr17	76269450	76320845			20	
chr17_76320845_76340464	chr17	76320845	76340464			20	
chr17_76340464_76378455	chr17	76340464	76378455			20	
chr17_76378455_76461980	chr17	76378455	76461980			20	
chr17_76461980_76491628	chr17	76461980	76491628			20	
chr17_76491628_76519629	chr17	76491628	76519629			20	
chr17_76519629_76565019	chr17	76519629	76565019			20	
chr17_76565019_76594075	chr17	76565019	76594075			20	
chr17_76594075_76623802	chr17	76594075	76623802			20	
chr17_76623802_76685353	chr17	76623802	76685353			20	
chr17_76685353_76700678	chr17	76685353	76700678			20	
chr17_76700678_76758736	chr17	76700678	76758736			20	
chr17_76758736_76823945	chr17	76758736	76823945			20	
chr17_76823945_76862119	chr17	76823945	76862119			20	
chr17_76862119_76896454	chr17	76862119	76896454			20	
chr17_76896454_76915135	chr17	76896454	76915135			20	
chr17_76915135_76924364	chr17	76915135	76924364			20	
chr17_76924364_76939599	chr17	76924364	76939599			20	
chr17_76939599_76960792	chr17	76939599	76960792			20	
chr17_76960792_76976437	chr17	76960792	76976437			20	
chr17_76976437_77018015	chr17	76976437	77018015			20	
chr17_77018015_77038316	chr17	77018015	77038316			20	
chr17_77038316_77065232	chr17	77038316	77065232			20	
chr17_77065232_77098889	chr17	77065232	77098889			20	
chr17_77098889_77137374	chr17	77098889	77137374			20	
chr17_77137374_77222164	chr17	77137374	77222164			20	
chr17_77222164_77250425	chr17	77222164	77250425			20	
chr17_77250425_77309872	chr17	77250425	77309872			20	
chr17_77309872_77324316	chr17	77309872	77324316			20	
chr17_77324316_77351099	chr17	77324316	77351099			20	
chr17_77351099_77370554	chr17	77351099	77370554			20	
chr17_77370554_77396551	chr17	77370554	77396551			20	
chr17_77396551_77428644	chr17	77396551	77428644			20	
chr17_77428644_77494667	chr17	77428644	77494667			20	
chr17_77494667_77523766	chr17	77494667	77523766			20	
chr17_77523766_77547288	chr17	77523766	77547288			20	
chr17_77547288_77555585	chr17	77547288	77555585			20	
chr17_77555585_77604318	chr17	77555585	77604318			20	
chr17_77604318_77619738	chr17	77604318	77619738			20	
chr17_77619738_77665149	chr17	77619738	77665149			20	
chr17_77665149_77688944	chr17	77665149	77688944			20	
